question_index,prefix,plurality_answer,plurality_vote_key,plurality_correct,valid_answers,invalid_answers,consensus,answer_entropy,vote_margin,unique_answers,answer_stability,invalid_extraction_rate,cumulative_output_tokens,prediction_changes_by_n16,current_incorrect_n16_correct,current_correct_n16_incorrect,additional_sampling_improves_correctness,answer_changes_without_correctness_improve,future_utility_class,is_test_question
149,7,49,sympy:49,True,6,1,1.0,-0.0,1.0,1,7,0.14285714285714285,5264,False,False,False,False,False,no_correctness_change,False
149,8,49,sympy:49,True,7,1,1.0,-0.0,1.0,1,8,0.125,5912,False,False,False,False,False,no_correctness_change,False
149,9,49,sympy:49,True,7,2,1.0,-0.0,1.0,1,9,0.2222222222222222,6936,False,False,False,False,False,no_correctness_change,False
149,10,49,sympy:49,True,8,2,1.0,-0.0,1.0,1,10,0.2,7696,False,False,False,False,False,no_correctness_change,False
149,11,49,sympy:49,True,8,3,1.0,-0.0,1.0,1,11,0.2727272727272727,8720,False,False,False,False,False,no_correctness_change,False
149,12,49,sympy:49,True,9,3,1.0,-0.0,1.0,1,12,0.25,9460,False,False,False,False,False,no_correctness_change,False
149,13,49,sympy:49,True,10,3,1.0,-0.0,1.0,1,13,0.23076923076923078,10128,False,False,False,False,False,no_correctness_change,False
149,14,49,sympy:49,True,11,3,1.0,-0.0,1.0,1,14,0.21428571428571427,11152,False,False,False,False,False,no_correctness_change,False
149,15,49,sympy:49,True,12,3,1.0,-0.0,1.0,1,15,0.2,11877,False,False,False,False,False,no_correctness_change,False
149,16,49,sympy:49,True,13,3,1.0,-0.0,1.0,1,16,0.1875,12603,False,False,False,False,False,no_correctness_change,False
150,1,,,False,0,1,,,,0,0,1.0,1024,True,False,False,False,True,no_correctness_change,True
150,2,,,False,0,2,,,,0,0,1.0,2048,True,False,False,False,True,no_correctness_change,True
150,3,3,sympy:3,False,1,2,1.0,-0.0,1.0,1,1,0.6666666666666666,3072,False,False,False,False,False,no_correctness_change,True
150,4,3,sympy:3,False,1,3,1.0,-0.0,1.0,1,2,0.75,4096,False,False,False,False,False,no_correctness_change,True
150,5,3,sympy:3,False,1,4,1.0,-0.0,1.0,1,3,0.8,5120,False,False,False,False,False,no_correctness_change,True
150,6,3,sympy:3,False,2,4,1.0,-0.0,1.0,1,4,0.6666666666666666,5970,False,False,False,False,False,no_correctness_change,True
150,7,3,sympy:3,False,2,5,1.0,-0.0,1.0,1,5,0.7142857142857143,6994,False,False,False,False,False,no_correctness_change,True
150,8,3,sympy:3,False,2,6,1.0,-0.0,1.0,1,6,0.75,8018,False,False,False,False,False,no_correctness_change,True
150,9,3,sympy:3,False,3,6,0.6666666666666666,0.6365141682948128,0.3333333333333333,2,7,0.6666666666666666,8851,False,False,False,False,False,no_correctness_change,True
150,10,3,sympy:3,False,4,6,0.5,1.0397207708399179,0.25,3,8,0.6,9628,False,False,False,False,False,no_correctness_change,True
150,11,3,sympy:3,False,4,7,0.5,1.0397207708399179,0.25,3,9,0.6363636363636364,10652,False,False,False,False,False,no_correctness_change,True
150,12,3,sympy:3,False,5,7,0.6,0.9502705392332347,0.4,3,10,0.5833333333333334,11439,False,False,False,False,False,no_correctness_change,True
150,13,3,sympy:3,False,6,7,0.5,1.242453324894,0.3333333333333333,4,11,0.5384615384615384,12188,False,False,False,False,False,no_correctness_change,True
150,14,3,sympy:3,False,6,8,0.5,1.242453324894,0.3333333333333333,4,12,0.5714285714285714,13212,False,False,False,False,False,no_correctness_change,True
150,15,3,sympy:3,False,7,8,0.42857142857142855,1.4750763110546947,0.2857142857142857,5,13,0.5333333333333333,14199,False,False,False,False,False,no_correctness_change,True
150,16,3,sympy:3,False,8,8,0.375,1.4941751382893083,0.125,5,14,0.5,15152,False,False,False,False,False,no_correctness_change,True
151,1,144,sympy:144,True,1,0,1.0,-0.0,1.0,1,1,0.0,415,False,False,False,False,False,no_correctness_change,False
151,2,144,sympy:144,True,2,0,1.0,-0.0,1.0,1,2,0.0,991,False,False,False,False,False,no_correctness_change,False
151,3,144,sympy:144,True,3,0,1.0,-0.0,1.0,1,3,0.0,1379,False,False,False,False,False,no_correctness_change,False
151,4,144,sympy:144,True,4,0,1.0,-0.0,1.0,1,4,0.0,1876,False,False,False,False,False,no_correctness_change,False
151,5,144,sympy:144,True,5,0,0.8,0.5004024235381879,0.6,2,5,0.0,2604,False,False,False,False,False,no_correctness_change,False
151,6,144,sympy:144,True,6,0,0.8333333333333334,0.45056120886630463,0.6666666666666666,2,6,0.0,3108,False,False,False,False,False,no_correctness_change,False
151,7,144,sympy:144,True,7,0,0.8571428571428571,0.410116318288409,0.7142857142857143,2,7,0.0,3821,False,False,False,False,False,no_correctness_change,False
151,8,144,sympy:144,True,8,0,0.75,0.7356219397587946,0.625,3,8,0.0,4531,False,False,False,False,False,no_correctness_change,False
151,9,144,sympy:144,True,9,0,0.7777777777777778,0.6837389058487535,0.6666666666666666,3,9,0.0,5132,False,False,False,False,False,no_correctness_change,False
151,10,144,sympy:144,True,10,0,0.8,0.639031859650177,0.7,3,10,0.0,5723,False,False,False,False,False,no_correctness_change,False
151,11,144,sympy:144,True,11,0,0.8181818181818182,0.6001660731596457,0.7272727272727273,3,11,0.0,6233,False,False,False,False,False,no_correctness_change,False
151,12,144,sympy:144,True,12,0,0.8333333333333334,0.5660857389596289,0.75,3,12,0.0,6841,False,False,False,False,False,no_correctness_change,False
151,13,144,sympy:144,True,13,0,0.8461538461538461,0.5359610497090694,0.7692307692307693,3,13,0.0,7421,False,False,False,False,False,no_correctness_change,False
151,14,144,sympy:144,True,14,0,0.8571428571428571,0.509137344082687,0.7857142857142857,3,14,0.0,8181,False,False,False,False,False,no_correctness_change,False
151,15,144,sympy:144,True,15,0,0.8,0.7201248812718097,0.7333333333333333,4,15,0.0,9020,False,False,False,False,False,no_correctness_change,False
151,16,144,sympy:144,True,16,0,0.75,0.8222653373287878,0.625,4,16,0.0,9714,False,False,False,False,False,no_correctness_change,False
152,1,8,sympy:8,True,1,0,1.0,-0.0,1.0,1,1,0.0,648,True,False,True,False,True,regression,False
152,2,8,sympy:8,True,2,0,0.5,0.6931471805599453,0.0,2,2,0.0,1316,True,False,True,False,True,regression,False
152,3,8,sympy:8,True,3,0,0.3333333333333333,1.0986122886681096,0.0,3,3,0.0,1832,True,False,True,False,True,regression,False
152,4,16,sympy:16,False,4,0,0.5,1.0397207708399179,0.25,3,1,0.0,2856,False,False,False,False,False,no_correctness_change,False
152,5,16,sympy:16,False,5,0,0.4,1.3321790402101223,0.2,4,2,0.0,3369,False,False,False,False,False,no_correctness_change,False
152,6,16,sympy:16,False,6,0,0.3333333333333333,1.5607104090414063,0.16666666666666666,5,3,0.0,3886,False,False,False,False,False,no_correctness_change,False
152,7,16,sympy:16,False,7,0,0.2857142857142857,1.7478680974667573,0.14285714285714285,6,4,0.0,4910,False,False,False,False,False,no_correctness_change,False
152,8,16,sympy:16,False,8,0,0.25,1.9061547465398494,0.125,7,5,0.0,5325,False,False,False,False,False,no_correctness_change,False
152,9,16,sympy:16,False,8,1,0.25,1.9061547465398494,0.125,7,6,0.1111111111111111,6349,False,False,False,False,False,no_correctness_change,False
152,10,16,sympy:16,False,9,1,0.3333333333333333,1.8310204811135162,0.2222222222222222,7,7,0.1,7035,False,False,False,False,False,no_correctness_change,False
152,11,16,sympy:16,False,10,1,0.3,1.8343719702816237,0.1,7,8,0.09090909090909091,7797,False,False,False,False,False,no_correctness_change,False
152,12,8,sympy:8,True,11,1,0.2727272727272727,1.7986522062521288,0.0,7,1,0.08333333333333333,8376,True,False,True,False,True,regression,False
152,13,16,sympy:16,False,12,1,0.3333333333333333,1.748155457247676,0.08333333333333333,7,1,0.07692307692307693,9400,False,False,False,False,False,no_correctness_change,False
152,14,16,sympy:16,False,12,2,0.3333333333333333,1.748155457247676,0.08333333333333333,7,2,0.14285714285714285,10424,False,False,False,False,False,no_correctness_change,False
152,15,16,sympy:16,False,13,2,0.3076923076923077,1.8848713335781606,0.07692307692307693,8,3,0.13333333333333333,10961,False,False,False,False,False,no_correctness_change,False
152,16,16,sympy:16,False,14,2,0.2857142857142857,1.90853528164356,0.07142857142857142,8,4,0.125,11470,False,False,False,False,False,no_correctness_change,False
153,1,\frac{2}{21},sympy:2/21,True,1,0,1.0,-0.0,1.0,1,1,0.0,341,False,False,False,False,False,no_correctness_change,False
153,2,\frac{2}{21},sympy:2/21,True,2,0,1.0,-0.0,1.0,1,2,0.0,949,False,False,False,False,False,no_correctness_change,False
153,3,\frac{2}{21},sympy:2/21,True,3,0,1.0,-0.0,1.0,1,3,0.0,1291,False,False,False,False,False,no_correctness_change,False
153,4,\frac{2}{21},sympy:2/21,True,4,0,1.0,-0.0,1.0,1,4,0.0,1686,False,False,False,False,False,no_correctness_change,False
153,5,\frac{2}{21},sympy:2/21,True,5,0,1.0,-0.0,1.0,1,5,0.0,2030,False,False,False,False,False,no_correctness_change,False
153,6,\frac{2}{21},sympy:2/21,True,6,0,1.0,-0.0,1.0,1,6,0.0,2525,False,False,False,False,False,no_correctness_change,False
153,7,\frac{2}{21},sympy:2/21,True,7,0,1.0,-0.0,1.0,1,7,0.0,3011,False,False,False,False,False,no_correctness_change,False
153,8,\frac{2}{21},sympy:2/21,True,8,0,1.0,-0.0,1.0,1,8,0.0,3389,False,False,False,False,False,no_correctness_change,False
153,9,\frac{2}{21},sympy:2/21,True,9,0,1.0,-0.0,1.0,1,9,0.0,3869,False,False,False,False,False,no_correctness_change,False
153,10,\frac{2}{21},sympy:2/21,True,10,0,1.0,-0.0,1.0,1,10,0.0,4298,False,False,False,False,False,no_correctness_change,False
153,11,\frac{2}{21},sympy:2/21,True,11,0,1.0,-0.0,1.0,1,11,0.0,4955,False,False,False,False,False,no_correctness_change,False
153,12,\frac{2}{21},sympy:2/21,True,12,0,1.0,-0.0,1.0,1,12,0.0,5339,False,False,False,False,False,no_correctness_change,False
153,13,\frac{2}{21},sympy:2/21,True,13,0,1.0,-0.0,1.0,1,13,0.0,6020,False,False,False,False,False,no_correctness_change,False
153,14,\frac{2}{21},sympy:2/21,True,14,0,1.0,-0.0,1.0,1,14,0.0,6390,False,False,False,False,False,no_correctness_change,False
153,15,\frac{2}{21},sympy:2/21,True,15,0,1.0,-0.0,1.0,1,15,0.0,6925,False,False,False,False,False,no_correctness_change,False
153,16,\frac{2}{21},sympy:2/21,True,16,0,1.0,-0.0,1.0,1,16,0.0,7534,False,False,False,False,False,no_correctness_change,False
154,1,2\sqrt{34},sympy:2*sqrt(34),False,1,0,1.0,-0.0,1.0,1,1,0.0,640,False,False,False,False,False,no_correctness_change,False
154,2,2\sqrt{34},sympy:2*sqrt(34),False,2,0,0.5,0.6931471805599453,0.0,2,2,0.0,1060,False,False,False,False,False,no_correctness_change,False
154,3,2\sqrt{34},sympy:2*sqrt(34),False,3,0,0.3333333333333333,1.0986122886681096,0.0,3,3,0.0,1590,False,False,False,False,False,no_correctness_change,False
154,4,2\sqrt{34},sympy:2*sqrt(34),False,4,0,0.25,1.3862943611198906,0.0,4,4,0.0,1975,False,False,False,False,False,no_correctness_change,False
154,5,2\sqrt{34},sympy:2*sqrt(34),False,5,0,0.2,1.6094379124341005,0.0,5,5,0.0,2999,False,False,False,False,False,no_correctness_change,False
154,6,2\sqrt{130},sympy:2*sqrt(130),False,6,0,0.3333333333333333,1.5607104090414063,0.16666666666666666,5,1,0.0,3435,True,False,False,False,True,no_correctness_change,False
154,7,2\sqrt{130},sympy:2*sqrt(130),False,7,0,0.2857142857142857,1.7478680974667573,0.14285714285714285,6,2,0.0,4251,True,False,False,False,True,no_correctness_change,False
154,8,2\sqrt{34},sympy:2*sqrt(34),False,8,0,0.25,1.732867951399863,0.0,6,1,0.0,4695,False,False,False,False,False,no_correctness_change,False
154,9,2\sqrt{34},sympy:2*sqrt(34),False,9,0,0.3333333333333333,1.6769877743224173,0.1111111111111111,6,2,0.0,5109,False,False,False,False,False,no_correctness_change,False
154,10,2\sqrt{34},sympy:2*sqrt(34),False,10,0,0.3,1.8343719702816237,0.1,7,3,0.0,5583,False,False,False,False,False,no_correctness_change,False
154,11,2\sqrt{34},sympy:2*sqrt(34),False,11,0,0.36363636363636365,1.7677614722893296,0.18181818181818182,7,4,0.0,6025,False,False,False,False,False,no_correctness_change,False
154,12,2\sqrt{34},sympy:2*sqrt(34),False,12,0,0.3333333333333333,1.9072839993213793,0.16666666666666666,8,5,0.0,6491,False,False,False,False,False,no_correctness_change,False
154,13,2\sqrt{34},sympy:2*sqrt(34),False,13,0,0.38461538461538464,1.8392967479776605,0.23076923076923078,8,6,0.0,6933,False,False,False,False,False,no_correctness_change,False
154,14,2\sqrt{34},sympy:2*sqrt(34),False,14,0,0.35714285714285715,1.9652370493802305,0.21428571428571427,9,7,0.0,7957,False,False,False,False,False,no_correctness_change,False
154,15,2\sqrt{34},sympy:2*sqrt(34),False,15,0,0.3333333333333333,2.0791512728828505,0.2,10,8,0.0,8370,False,False,False,False,False,no_correctness_change,False
154,16,2\sqrt{34},sympy:2*sqrt(34),False,16,0,0.3125,2.0963525794641384,0.1875,10,9,0.0,9394,False,False,False,False,False,no_correctness_change,False
155,1,\frac{1}{4},sympy:1/4,True,1,0,1.0,-0.0,1.0,1,1,0.0,312,False,False,False,False,False,no_correctness_change,True
155,2,\frac{1}{4},sympy:1/4,True,2,0,1.0,-0.0,1.0,1,2,0.0,828,False,False,False,False,False,no_correctness_change,True
155,3,\frac{1}{4},sympy:1/4,True,3,0,1.0,-0.0,1.0,1,3,0.0,1169,False,False,False,False,False,no_correctness_change,True
155,4,\frac{1}{4},sympy:1/4,True,4,0,1.0,-0.0,1.0,1,4,0.0,1570,False,False,False,False,False,no_correctness_change,True
155,5,\frac{1}{4},sympy:1/4,True,5,0,1.0,-0.0,1.0,1,5,0.0,1900,False,False,False,False,False,no_correctness_change,True
155,6,\frac{1}{4},sympy:1/4,True,6,0,1.0,-0.0,1.0,1,6,0.0,2411,False,False,False,False,False,no_correctness_change,True
155,7,\frac{1}{4},sympy:1/4,True,7,0,1.0,-0.0,1.0,1,7,0.0,2697,False,False,False,False,False,no_correctness_change,True
155,8,\frac{1}{4},sympy:1/4,True,8,0,1.0,-0.0,1.0,1,8,0.0,3003,False,False,False,False,False,no_correctness_change,True
155,9,\frac{1}{4},sympy:1/4,True,9,0,1.0,-0.0,1.0,1,9,0.0,3369,False,False,False,False,False,no_correctness_change,True
155,10,\frac{1}{4},sympy:1/4,True,10,0,1.0,-0.0,1.0,1,10,0.0,3808,False,False,False,False,False,no_correctness_change,True
155,11,\frac{1}{4},sympy:1/4,True,11,0,1.0,-0.0,1.0,1,11,0.0,4154,False,False,False,False,False,no_correctness_change,True
155,12,\frac{1}{4},sympy:1/4,True,12,0,1.0,-0.0,1.0,1,12,0.0,4527,False,False,False,False,False,no_correctness_change,True
155,13,\frac{1}{4},sympy:1/4,True,13,0,1.0,-0.0,1.0,1,13,0.0,5003,False,False,False,False,False,no_correctness_change,True
155,14,\frac{1}{4},sympy:1/4,True,14,0,1.0,-0.0,1.0,1,14,0.0,5446,False,False,False,False,False,no_correctness_change,True
155,15,\frac{1}{4},sympy:1/4,True,15,0,1.0,-0.0,1.0,1,15,0.0,5941,False,False,False,False,False,no_correctness_change,True
155,16,\frac{1}{4},sympy:1/4,True,16,0,1.0,-0.0,1.0,1,16,0.0,6375,False,False,False,False,False,no_correctness_change,True
156,1,90,sympy:90,False,1,0,1.0,-0.0,1.0,1,1,0.0,600,False,False,False,False,False,no_correctness_change,False
156,2,90,sympy:90,False,2,0,1.0,-0.0,1.0,1,2,0.0,1456,False,False,False,False,False,no_correctness_change,False
156,3,90,sympy:90,False,2,1,1.0,-0.0,1.0,1,3,0.3333333333333333,2480,False,False,False,False,False,no_correctness_change,False
156,4,90,sympy:90,False,3,1,0.6666666666666666,0.6365141682948128,0.3333333333333333,2,4,0.25,3467,False,False,False,False,False,no_correctness_change,False
156,5,90,sympy:90,False,4,1,0.5,0.6931471805599453,0.0,2,5,0.2,4319,False,False,False,False,False,no_correctness_change,False
156,6,90,sympy:90,False,5,1,0.4,1.0549201679861442,0.0,3,6,0.16666666666666666,5210,False,False,False,False,False,no_correctness_change,False
156,7,90,sympy:90,False,6,1,0.5,1.0114042647073518,0.16666666666666666,3,7,0.14285714285714285,5916,False,False,False,False,False,no_correctness_change,False
156,8,90,sympy:90,False,6,2,0.5,1.0114042647073518,0.16666666666666666,3,8,0.25,6940,False,False,False,False,False,no_correctness_change,False
156,9,90,sympy:90,False,6,3,0.5,1.0114042647073518,0.16666666666666666,3,9,0.3333333333333333,7964,False,False,False,False,False,no_correctness_change,False
156,10,90,sympy:90,False,7,3,0.5714285714285714,0.9556998911125343,0.2857142857142857,3,10,0.3,8550,False,False,False,False,False,no_correctness_change,False
156,11,90,sympy:90,False,8,3,0.625,0.9002560512685369,0.375,3,11,0.2727272727272727,9390,False,False,False,False,False,no_correctness_change,False
156,12,90,sympy:90,False,8,4,0.625,0.9002560512685369,0.375,3,12,0.3333333333333333,10414,False,False,False,False,False,no_correctness_change,False
156,13,90,sympy:90,False,9,4,0.6666666666666666,0.8486855577264172,0.4444444444444444,3,13,0.3076923076923077,11230,False,False,False,False,False,no_correctness_change,False
156,14,90,sympy:90,False,10,4,0.7,0.8018185525433373,0.5,3,14,0.2857142857142857,12197,False,False,False,False,False,no_correctness_change,False
156,15,90,sympy:90,False,11,4,0.7272727272727273,0.7595473914748635,0.5454545454545454,3,15,0.26666666666666666,13182,False,False,False,False,False,no_correctness_change,False
156,16,90,sympy:90,False,11,5,0.7272727272727273,0.7595473914748635,0.5454545454545454,3,16,0.3125,14206,False,False,False,False,False,no_correctness_change,False
157,1,\frac{6}{5},sympy:6/5,True,1,0,1.0,-0.0,1.0,1,1,0.0,298,False,False,False,False,False,no_correctness_change,False
157,2,\frac{6}{5},sympy:6/5,True,2,0,1.0,-0.0,1.0,1,2,0.0,666,False,False,False,False,False,no_correctness_change,False
157,3,\frac{6}{5},sympy:6/5,True,3,0,1.0,-0.0,1.0,1,3,0.0,1024,False,False,False,False,False,no_correctness_change,False
157,4,\frac{6}{5},sympy:6/5,True,4,0,1.0,-0.0,1.0,1,4,0.0,1414,False,False,False,False,False,no_correctness_change,False
157,5,\frac{6}{5},sympy:6/5,True,5,0,1.0,-0.0,1.0,1,5,0.0,1734,False,False,False,False,False,no_correctness_change,False
157,6,\frac{6}{5},sympy:6/5,True,6,0,1.0,-0.0,1.0,1,6,0.0,2135,False,False,False,False,False,no_correctness_change,False
157,7,\frac{6}{5},sympy:6/5,True,7,0,1.0,-0.0,1.0,1,7,0.0,2459,False,False,False,False,False,no_correctness_change,False
157,8,\frac{6}{5},sympy:6/5,True,8,0,1.0,-0.0,1.0,1,8,0.0,2820,False,False,False,False,False,no_correctness_change,False
157,9,\frac{6}{5},sympy:6/5,True,9,0,1.0,-0.0,1.0,1,9,0.0,3176,False,False,False,False,False,no_correctness_change,False
157,10,\frac{6}{5},sympy:6/5,True,10,0,1.0,-0.0,1.0,1,10,0.0,3488,False,False,False,False,False,no_correctness_change,False
157,11,\frac{6}{5},sympy:6/5,True,11,0,1.0,-0.0,1.0,1,11,0.0,3855,False,False,False,False,False,no_correctness_change,False
157,12,\frac{6}{5},sympy:6/5,True,12,0,1.0,-0.0,1.0,1,12,0.0,4159,False,False,False,False,False,no_correctness_change,False
157,13,\frac{6}{5},sympy:6/5,True,13,0,1.0,-0.0,1.0,1,13,0.0,4505,False,False,False,False,False,no_correctness_change,False
157,14,\frac{6}{5},sympy:6/5,True,14,0,1.0,-0.0,1.0,1,14,0.0,4870,False,False,False,False,False,no_correctness_change,False
157,15,\frac{6}{5},sympy:6/5,True,15,0,1.0,-0.0,1.0,1,15,0.0,5189,False,False,False,False,False,no_correctness_change,False
157,16,\frac{6}{5},sympy:6/5,True,16,0,1.0,-0.0,1.0,1,16,0.0,5705,False,False,False,False,False,no_correctness_change,False
158,1,2107,sympy:2107,True,1,0,1.0,-0.0,1.0,1,1,0.0,688,False,False,False,False,False,no_correctness_change,False
158,2,2107,sympy:2107,True,2,0,1.0,-0.0,1.0,1,2,0.0,1434,False,False,False,False,False,no_correctness_change,False
158,3,2107,sympy:2107,True,3,0,1.0,-0.0,1.0,1,3,0.0,2133,False,False,False,False,False,no_correctness_change,False
158,4,2107,sympy:2107,True,4,0,1.0,-0.0,1.0,1,4,0.0,2712,False,False,False,False,False,no_correctness_change,False
158,5,2107,sympy:2107,True,5,0,1.0,-0.0,1.0,1,5,0.0,3457,False,False,False,False,False,no_correctness_change,False
158,6,2107,sympy:2107,True,6,0,1.0,-0.0,1.0,1,6,0.0,4117,False,False,False,False,False,no_correctness_change,False
158,7,2107,sympy:2107,True,7,0,1.0,-0.0,1.0,1,7,0.0,4825,False,False,False,False,False,no_correctness_change,False
158,8,2107,sympy:2107,True,8,0,1.0,-0.0,1.0,1,8,0.0,5566,False,False,False,False,False,no_correctness_change,False
158,9,2107,sympy:2107,True,9,0,1.0,-0.0,1.0,1,9,0.0,6086,False,False,False,False,False,no_correctness_change,False
158,10,2107,sympy:2107,True,10,0,1.0,-0.0,1.0,1,10,0.0,6745,False,False,False,False,False,no_correctness_change,False
158,11,2107,sympy:2107,True,11,0,1.0,-0.0,1.0,1,11,0.0,7332,False,False,False,False,False,no_correctness_change,False
158,12,2107,sympy:2107,True,12,0,1.0,-0.0,1.0,1,12,0.0,8052,False,False,False,False,False,no_correctness_change,False
158,13,2107,sympy:2107,True,13,0,1.0,-0.0,1.0,1,13,0.0,8745,False,False,False,False,False,no_correctness_change,False
158,14,2107,sympy:2107,True,14,0,1.0,-0.0,1.0,1,14,0.0,9243,False,False,False,False,False,no_correctness_change,False
158,15,2107,sympy:2107,True,15,0,1.0,-0.0,1.0,1,15,0.0,9977,False,False,False,False,False,no_correctness_change,False
158,16,2107,sympy:2107,True,16,0,1.0,-0.0,1.0,1,16,0.0,10692,False,False,False,False,False,no_correctness_change,False
159,1,3.21,sympy:3.21000000000000,True,1,0,1.0,-0.0,1.0,1,1,0.0,515,False,False,False,False,False,no_correctness_change,False
159,2,3.21,sympy:3.21000000000000,True,2,0,1.0,-0.0,1.0,1,2,0.0,885,False,False,False,False,False,no_correctness_change,False
159,3,3.21,sympy:3.21000000000000,True,3,0,1.0,-0.0,1.0,1,3,0.0,1282,False,False,False,False,False,no_correctness_change,False
159,4,3.21,sympy:3.21000000000000,True,4,0,1.0,-0.0,1.0,1,4,0.0,1781,False,False,False,False,False,no_correctness_change,False
159,5,3.21,sympy:3.21000000000000,True,5,0,1.0,-0.0,1.0,1,5,0.0,2281,False,False,False,False,False,no_correctness_change,False
159,6,3.21,sympy:3.21000000000000,True,6,0,1.0,-0.0,1.0,1,6,0.0,2722,False,False,False,False,False,no_correctness_change,False
159,7,3.21,sympy:3.21000000000000,True,7,0,1.0,-0.0,1.0,1,7,0.0,3105,False,False,False,False,False,no_correctness_change,False
159,8,3.21,sympy:3.21000000000000,True,8,0,1.0,-0.0,1.0,1,8,0.0,3494,False,False,False,False,False,no_correctness_change,False
159,9,3.21,sympy:3.21000000000000,True,9,0,1.0,-0.0,1.0,1,9,0.0,4096,False,False,False,False,False,no_correctness_change,False
159,10,3.21,sympy:3.21000000000000,True,10,0,1.0,-0.0,1.0,1,10,0.0,4589,False,False,False,False,False,no_correctness_change,False
159,11,3.21,sympy:3.21000000000000,True,11,0,1.0,-0.0,1.0,1,11,0.0,5613,False,False,False,False,False,no_correctness_change,False
159,12,3.21,sympy:3.21000000000000,True,12,0,1.0,-0.0,1.0,1,12,0.0,6035,False,False,False,False,False,no_correctness_change,False
159,13,3.21,sympy:3.21000000000000,True,13,0,1.0,-0.0,1.0,1,13,0.0,6476,False,False,False,False,False,no_correctness_change,False
159,14,3.21,sympy:3.21000000000000,True,14,0,1.0,-0.0,1.0,1,14,0.0,6932,False,False,False,False,False,no_correctness_change,False
159,15,3.21,sympy:3.21000000000000,True,15,0,1.0,-0.0,1.0,1,15,0.0,7467,False,False,False,False,False,no_correctness_change,False
159,16,3.21,sympy:3.21000000000000,True,16,0,1.0,-0.0,1.0,1,16,0.0,8012,False,False,False,False,False,no_correctness_change,False
160,1,18,sympy:18,True,1,0,1.0,-0.0,1.0,1,1,0.0,476,False,False,False,False,False,no_correctness_change,True
160,2,18,sympy:18,True,2,0,1.0,-0.0,1.0,1,2,0.0,844,False,False,False,False,False,no_correctness_change,True
160,3,18,sympy:18,True,3,0,1.0,-0.0,1.0,1,3,0.0,1204,False,False,False,False,False,no_correctness_change,True
160,4,18,sympy:18,True,4,0,1.0,-0.0,1.0,1,4,0.0,1568,False,False,False,False,False,no_correctness_change,True
160,5,18,sympy:18,True,5,0,1.0,-0.0,1.0,1,5,0.0,1995,False,False,False,False,False,no_correctness_change,True
160,6,18,sympy:18,True,6,0,1.0,-0.0,1.0,1,6,0.0,2578,False,False,False,False,False,no_correctness_change,True
160,7,18,sympy:18,True,7,0,1.0,-0.0,1.0,1,7,0.0,2972,False,False,False,False,False,no_correctness_change,True
160,8,18,sympy:18,True,8,0,1.0,-0.0,1.0,1,8,0.0,3418,False,False,False,False,False,no_correctness_change,True
160,9,18,sympy:18,True,9,0,1.0,-0.0,1.0,1,9,0.0,3844,False,False,False,False,False,no_correctness_change,True
160,10,18,sympy:18,True,10,0,1.0,-0.0,1.0,1,10,0.0,4200,False,False,False,False,False,no_correctness_change,True
160,11,18,sympy:18,True,11,0,1.0,-0.0,1.0,1,11,0.0,4514,False,False,False,False,False,no_correctness_change,True
160,12,18,sympy:18,True,12,0,1.0,-0.0,1.0,1,12,0.0,4961,False,False,False,False,False,no_correctness_change,True
160,13,18,sympy:18,True,13,0,1.0,-0.0,1.0,1,13,0.0,5409,False,False,False,False,False,no_correctness_change,True
160,14,18,sympy:18,True,14,0,1.0,-0.0,1.0,1,14,0.0,5871,False,False,False,False,False,no_correctness_change,True
160,15,18,sympy:18,True,15,0,1.0,-0.0,1.0,1,15,0.0,6441,False,False,False,False,False,no_correctness_change,True
160,16,18,sympy:18,True,16,0,1.0,-0.0,1.0,1,16,0.0,7055,False,False,False,False,False,no_correctness_change,True
161,1,6,sympy:6,True,1,0,1.0,-0.0,1.0,1,1,0.0,151,False,False,False,False,False,no_correctness_change,False
161,2,6,sympy:6,True,2,0,1.0,-0.0,1.0,1,2,0.0,1175,False,False,False,False,False,no_correctness_change,False
161,3,6,sympy:6,True,3,0,1.0,-0.0,1.0,1,3,0.0,1374,False,False,False,False,False,no_correctness_change,False
161,4,6,sympy:6,True,4,0,1.0,-0.0,1.0,1,4,0.0,1546,False,False,False,False,False,no_correctness_change,False
161,5,6,sympy:6,True,5,0,1.0,-0.0,1.0,1,5,0.0,1718,False,False,False,False,False,no_correctness_change,False
161,6,6,sympy:6,True,6,0,1.0,-0.0,1.0,1,6,0.0,1896,False,False,False,False,False,no_correctness_change,False
161,7,6,sympy:6,True,7,0,1.0,-0.0,1.0,1,7,0.0,2072,False,False,False,False,False,no_correctness_change,False
161,8,6,sympy:6,True,8,0,1.0,-0.0,1.0,1,8,0.0,2250,False,False,False,False,False,no_correctness_change,False
161,9,6,sympy:6,True,9,0,1.0,-0.0,1.0,1,9,0.0,2428,False,False,False,False,False,no_correctness_change,False
161,10,6,sympy:6,True,10,0,1.0,-0.0,1.0,1,10,0.0,3452,False,False,False,False,False,no_correctness_change,False
161,11,6,sympy:6,True,11,0,1.0,-0.0,1.0,1,11,0.0,3641,False,False,False,False,False,no_correctness_change,False
161,12,6,sympy:6,True,12,0,1.0,-0.0,1.0,1,12,0.0,3817,False,False,False,False,False,no_correctness_change,False
161,13,6,sympy:6,True,13,0,1.0,-0.0,1.0,1,13,0.0,3991,False,False,False,False,False,no_correctness_change,False
